Ticker,position_dollars,time
STE,0.0047966086951095974,2021-02-09 14:30:00Z
GRMN,0.004751339939458914,2021-02-09 14:30:00Z
HIG,0.004742584197691665,2021-02-09 14:30:00Z
SYNH,0.004734904253527408,2021-02-09 14:30:00Z
ODFL,0.004705438387901115,2021-02-09 14:30:00Z
TTWO,0.004658297141361636,2021-02-09 14:30:00Z
MHK,0.00464034549132471,2021-02-09 14:30:00Z
HUBS,0.004622382966443348,2021-02-09 14:30:00Z
NDAQ,0.004600918296494714,2021-02-09 14:30:00Z
ARWR,0.004592097516641197,2021-02-09 14:30:00Z
EXPO,0.004582988158539747,2021-02-09 14:30:00Z
CTXS,0.004571290081649,2021-02-09 14:30:00Z
RDFN,0.004538705330077024,2021-02-09 14:30:00Z
JNJ,0.004519869834342716,2021-02-09 14:30:00Z
MAT,0.004477514824426724,2021-02-09 14:30:00Z
CIEN,0.004470624963703498,2021-02-09 14:30:00Z
KOD,0.004469879922359925,2021-02-09 14:30:00Z
TMO,0.004451902436079698,2021-02-09 14:30:00Z
FFIV,0.004450620628140709,2021-02-09 14:30:00Z
NTNX,0.0044160818298942086,2021-02-09 14:30:00Z
AVY,0.004413295720666236,2021-02-09 14:30:00Z
TSCO,0.004399669619688523,2021-02-09 14:30:00Z
ADPT,0.004393537703608633,2021-02-09 14:30:00Z
POOL,0.004376332503686611,2021-02-09 14:30:00Z
FOLD,0.004360005393524349,2021-02-09 14:30:00Z
GWRE,0.004338304261736742,2021-02-09 14:30:00Z
TNET,0.004356317460697653,2021-02-09 14:30:00Z
EW,0.004335327253079382,2021-02-09 14:30:00Z
UPS,0.004334164875554455,2021-02-09 14:30:00Z
WSC,0.004332534306739999,2021-02-09 14:30:00Z
LIN,0.004320050753900668,2021-02-09 14:30:00Z
MSI,0.004307139397680945,2021-02-09 14:30:00Z
SNPS,0.004306600817754088,2021-02-09 14:30:00Z
GPC,0.00429945955535793,2021-02-09 14:30:00Z
CHKP,0.004290680871516728,2021-02-09 14:30:00Z
VRSK,0.004289306674555817,2021-02-09 14:30:00Z
MDB,0.00424742603332812,2021-02-09 14:30:00Z
TJX,0.004236372077966282,2021-02-09 14:30:00Z
LYB,0.0042322664095491265,2021-02-09 14:30:00Z
TECH,0.005661047859524659,2021-02-08 14:30:00Z
TENB,0.0056169161161804355,2021-02-08 14:30:00Z
ROST,0.0053731296889602325,2021-02-08 14:30:00Z
LFUS,0.005066392660989653,2021-02-08 14:30:00Z
FEYE,0.0052900546148231765,2021-02-08 14:30:00Z
ICUI,0.004971034522763567,2021-02-08 14:30:00Z
KGC,0.004954214932451695,2021-02-08 14:30:00Z
WMG,0.004921226162890277,2021-02-08 14:30:00Z
MRVL,0.004911467102689171,2021-02-08 14:30:00Z
HASI,0.004840451309223755,2021-02-08 14:30:00Z
STE,0.0047966086951095974,2021-02-08 14:30:00Z
GRMN,0.004751339939458914,2021-02-08 14:30:00Z
WWD,0.004980582165592817,2021-02-08 14:30:00Z
SYNH,0.004734904253527408,2021-02-08 14:30:00Z
TTWO,0.004658297141361636,2021-02-08 14:30:00Z
ODFL,0.004705438387901115,2021-02-08 14:30:00Z
HIG,0.004742584197691665,2021-02-08 14:30:00Z
MHK,0.00464034549132471,2021-02-08 14:30:00Z
HUBS,0.004622382966443348,2021-02-08 14:30:00Z
NDAQ,0.004600918296494714,2021-02-08 14:30:00Z
ARWR,0.004592097516641197,2021-02-08 14:30:00Z
EXPO,0.004582988158539747,2021-02-08 14:30:00Z
CTXS,0.004571290081649,2021-02-08 14:30:00Z
JNJ,0.004519869834342716,2021-02-08 14:30:00Z
RDFN,0.004538705330077024,2021-02-08 14:30:00Z
MAT,0.004477514824426724,2021-02-08 14:30:00Z
CIEN,0.004470624963703498,2021-02-08 14:30:00Z
KOD,0.004469879922359925,2021-02-08 14:30:00Z
TMO,0.004451902436079698,2021-02-08 14:30:00Z
FFIV,0.004450620628140709,2021-02-08 14:30:00Z
NTNX,0.0044160818298942086,2021-02-08 14:30:00Z
AVY,0.004413295720666236,2021-02-08 14:30:00Z
TSCO,0.004399669619688523,2021-02-08 14:30:00Z
ADPT,0.004393537703608633,2021-02-08 14:30:00Z
POOL,0.004376332503686611,2021-02-08 14:30:00Z
FOLD,0.004360005393524349,2021-02-08 14:30:00Z
TNET,0.004356317460697653,2021-02-08 14:30:00Z
GWRE,0.004338304261736742,2021-02-08 14:30:00Z
EW,0.004335327253079382,2021-02-08 14:30:00Z
UPS,0.004334164875554455,2021-02-08 14:30:00Z
WSC,0.004332534306739999,2021-02-08 14:30:00Z
LIN,0.004320050753900668,2021-02-08 14:30:00Z
MSI,0.004307139397680945,2021-02-08 14:30:00Z
SNPS,0.004306600817754088,2021-02-08 14:30:00Z
GPC,0.00429945955535793,2021-02-08 14:30:00Z
CHKP,0.004290680871516728,2021-02-08 14:30:00Z
MDB,0.00424742603332812,2021-02-08 14:30:00Z
TJX,0.004236372077966282,2021-02-08 14:30:00Z
LYB,0.0042322664095491265,2021-02-08 14:30:00Z
VRSK,0.004289306674555817,2021-02-08 14:30:00Z
CDK,0.004654925900664629,2021-02-05 14:30:00Z
TECH,0.004297826424459308,2021-02-05 14:30:00Z
TENB,0.004264321925396799,2021-02-05 14:30:00Z
ROST,0.00407924104022663,2021-02-05 14:30:00Z
AVY,0.0039594274045921946,2021-02-05 14:30:00Z
BPMC,0.0038849458977236193,2021-02-05 14:30:00Z
LFUS,0.003846368516113619,2021-02-05 14:30:00Z
WWD,0.0037812218111635864,2021-02-05 14:30:00Z
ICUI,0.0037739733100625376,2021-02-05 14:30:00Z
KGC,0.003761203999241517,2021-02-05 14:30:00Z
CPT,0.0037536470902036594,2021-02-05 14:30:00Z
ACN,0.0037442952613991973,2021-02-05 14:30:00Z
WMG,0.003736159164954713,2021-02-05 14:30:00Z
MRVL,0.003728750157320263,2021-02-05 14:30:00Z
HUBS,0.0036613531512153926,2021-02-05 14:30:00Z
STE,0.003641550488386842,2021-02-05 14:30:00Z
EXPD,0.003634998097171883,2021-02-05 14:30:00Z
FFIV,0.0036307379979794623,2021-02-05 14:30:00Z
GRMN,0.0036071827778382443,2021-02-05 14:30:00Z
CTXS,0.0035986561700494554,2021-02-05 14:30:00Z
CIEN,0.0035981507429497604,2021-02-05 14:30:00Z
SYNH,0.003594704924434887,2021-02-05 14:30:00Z
CTLT,0.0035762779097306984,2021-02-05 14:30:00Z
ODFL,0.003572334653232325,2021-02-05 14:30:00Z
EBS,0.0035398523050516294,2021-02-05 14:30:00Z
TTWO,0.003536545361198971,2021-02-05 14:30:00Z
MHK,0.0035229165988556986,2021-02-05 14:30:00Z
ATR,0.0035164227543148033,2021-02-05 14:30:00Z
NDAQ,0.0034929837588607918,2021-02-05 14:30:00Z
AMCR,0.0034660804826151985,2021-02-05 14:30:00Z
FTDR,0.0034621095055890963,2021-02-05 14:30:00Z
BLD,0.003458749368384831,2021-02-05 14:30:00Z
RDFN,0.0034457521265466294,2021-02-05 14:30:00Z
JNJ,0.0034314523549683873,2021-02-05 14:30:00Z
EW,0.003424785332358624,2021-02-05 14:30:00Z
AME,0.0034138322374951055,2021-02-05 14:30:00Z
EMN,0.0034095104967532064,2021-02-05 14:30:00Z
MAT,0.003399296739021966,2021-02-05 14:30:00Z
IDXX,0.00339720933682844,2021-02-05 14:30:00Z
DE,0.0033945746710459662,2021-02-05 14:30:00Z
KOD,0.0033935003768174603,2021-02-05 14:30:00Z
TMO,0.003379851999785897,2021-02-05 14:30:00Z
INTU,0.003364104586262634,2021-02-05 14:30:00Z
ICE,0.003363823189239784,2021-02-05 14:30:00Z
CWEN,0.003363409713774743,2021-02-05 14:30:00Z
FBHS,0.0033553566929442444,2021-02-05 14:30:00Z
NTNX,0.0033526572556988763,2021-02-05 14:30:00Z
ILMN,0.0033446021590936986,2021-02-05 14:30:00Z
TSCO,0.0033401972248960814,2021-02-05 14:30:00Z
CDNS,0.0033395598991711284,2021-02-05 14:30:00Z
CDK,0.007285239261303715,2021-02-04 14:30:00Z
AVY,0.0061967422459073725,2021-02-04 14:30:00Z
BPMC,0.006080174203867748,2021-02-04 14:30:00Z
CPT,0.00587468366590447,2021-02-04 14:30:00Z
EXPD,0.00568899084913464,2021-02-04 14:30:00Z
ACN,0.005860047490844942,2021-02-04 14:30:00Z
FFIV,0.005682323537440326,2021-02-04 14:30:00Z
CTXS,0.005632113545402277,2021-02-04 14:30:00Z
CIEN,0.005631322521564518,2021-02-04 14:30:00Z
POOL,0.00562717917778977,2021-02-04 14:30:00Z
CTLT,0.005597090220831074,2021-02-04 14:30:00Z
EBS,0.005540081956685173,2021-02-04 14:30:00Z
ATR,0.0055034132993219565,2021-02-04 14:30:00Z
AMCR,0.005424624613504892,2021-02-04 14:30:00Z
BLD,0.005413150978400937,2021-02-04 14:30:00Z
EW,0.005359995217383317,2021-02-04 14:30:00Z
AME,0.005342852964545072,2021-02-04 14:30:00Z
EMN,0.005336089180115,2021-02-04 14:30:00Z
DE,0.0053127137137457415,2021-02-04 14:30:00Z
CWEN,0.0052639386794843465,2021-02-04 14:30:00Z
FBHS,0.005251335217092375,2021-02-04 14:30:00Z
CDNS,0.0052266122838697015,2021-02-04 14:30:00Z
FLEX,0.005189629150931066,2021-02-04 14:30:00Z
ABT,0.005160061772407478,2021-02-04 14:30:00Z
BBIO,0.005048308208671893,2021-02-04 14:30:00Z
FOLD,0.004970301340278678,2021-02-04 14:30:00Z
BC,0.004968408939789529,2021-02-04 14:30:00Z
CSL,0.004924854095560958,2021-02-04 14:30:00Z
ADBE,0.004888933938007106,2021-02-04 14:30:00Z
CSGP,0.0048631305479712545,2021-02-04 14:30:00Z
ALLE,0.004862783853386329,2021-02-04 14:30:00Z
CYBR,0.004859677373394807,2021-02-04 14:30:00Z
ABMD,0.0048472768274897444,2021-02-04 14:30:00Z
ZS,0.004810990828472944,2021-02-04 14:30:00Z
CARR,0.004799761539701846,2021-02-04 14:30:00Z
ALLK,0.004796008985610379,2021-02-04 14:30:00Z
DT,0.004786459137620091,2021-02-04 14:30:00Z
CHE,0.004710746528125205,2021-02-04 14:30:00Z
ARES,0.004679360608029952,2021-02-04 14:30:00Z
DAR,0.004656218906986137,2021-02-04 14:30:00Z
EV,0.00464892715994433,2021-02-04 14:30:00Z
ESTC,0.004639459386329217,2021-02-04 14:30:00Z
COUP,0.004606534955244368,2021-02-04 14:30:00Z
ADI,0.004602622919256617,2021-02-04 14:30:00Z
CMG,0.004584905625341032,2021-02-04 14:30:00Z
DLB,0.004555662501315217,2021-02-04 14:30:00Z
AMED,0.004552493475290092,2021-02-04 14:30:00Z
ANSS,0.0045503672269193406,2021-02-04 14:30:00Z
CRWD,0.004518155713858963,2021-02-04 14:30:00Z
CLH,0.004468278940031972,2021-02-04 14:30:00Z
CDK,0.010534175190007735,2021-02-03 14:30:00Z
CPT,0.00849456616356071,2021-02-03 14:30:00Z
POOL,0.008136684212865947,2021-02-03 14:30:00Z
SLF,0.006738766043642106,2021-02-03 14:30:00Z
SPOT,0.006446128124811133,2021-02-03 14:30:00Z
NTAP,0.0063232464577458805,2021-02-03 14:30:00Z
MASI,0.005986900078540391,2021-02-03 14:30:00Z
CHH,0.00585053016782208,2021-02-03 14:30:00Z
IRTC,0.006242979112832698,2021-02-03 14:30:00Z
ROL,0.005756459481647402,2021-02-03 14:30:00Z
INCY,0.005717260889623789,2021-02-03 14:30:00Z
CBSH,0.005436908317837406,2021-02-03 14:30:00Z
ACIW,0.005299396229655098,2021-02-03 14:30:00Z
RNG,0.005236996267574867,2021-02-03 14:30:00Z
NET,0.0052088379740081875,2021-02-03 14:30:00Z
EL,0.0051554748589242,2021-02-03 14:30:00Z
FSV,0.005081591083654622,2021-02-03 14:30:00Z
CACC,0.005798275046254399,2021-02-03 14:30:00Z
CHGG,0.004954629969248869,2021-02-03 14:30:00Z
XLNX,0.004814855208647015,2021-02-03 14:30:00Z
JBLU,0.00474648807546645,2021-02-03 14:30:00Z
ALC,0.004633368620387997,2021-02-03 14:30:00Z
BDX,0.004565451426434792,2021-02-03 14:30:00Z
CARR,0.004515627080335182,2021-02-03 14:30:00Z
TENB,0.004492258018232188,2021-02-03 14:30:00Z
VAC,0.005023533302240663,2021-02-03 14:30:00Z
VIRT,0.004264934223113424,2021-02-03 14:30:00Z
ADSK,0.004323601771130372,2021-02-03 14:30:00Z
LPSN,0.0042635056528438405,2021-02-03 14:30:00Z
NKE,0.004108384993294865,2021-02-03 14:30:00Z
IAC,0.004210963218842269,2021-02-03 14:30:00Z
FOXF,0.00389426037745803,2021-02-03 14:30:00Z
MEDP,0.004063094633837506,2021-02-03 14:30:00Z
PPC,0.0038895246809489484,2021-02-03 14:30:00Z
ERIE,0.0038652995499450773,2021-02-03 14:30:00Z
TRMB,0.0038519094920691547,2021-02-03 14:30:00Z
APPF,0.003824045245969427,2021-02-03 14:30:00Z
NATI,0.0038032215441047026,2021-02-03 14:30:00Z
AYX,0.0037823669287030937,2021-02-03 14:30:00Z
CHKP,0.003719691782019648,2021-02-03 14:30:00Z
MANH,0.0036984873931842264,2021-02-03 14:30:00Z
VVV,0.0037140870741093793,2021-02-03 14:30:00Z
CCEP,0.003690810684469742,2021-02-03 14:30:00Z
HOG,0.003677191012259785,2021-02-03 14:30:00Z
ORA,0.003666280963018565,2021-02-03 14:30:00Z
WORK,0.0039195962262968,2021-02-03 14:30:00Z
NAV,0.004371185285683519,2021-02-03 14:30:00Z
ELAN,0.003646960756916551,2021-02-03 14:30:00Z
J,0.0036186966778248885,2021-02-03 14:30:00Z
JKHY,0.003628119725050387,2021-02-03 14:30:00Z
WRB,0.01059329771853691,2021-02-02 14:30:00Z
CPT,0.00797696341987561,2021-02-02 14:30:00Z
CDK,0.009892292146680899,2021-02-02 14:30:00Z
POOL,0.007640888430952435,2021-02-02 14:30:00Z
RPRX,0.0073549018323096444,2021-02-02 14:30:00Z
SLF,0.0063281501597840595,2021-02-02 14:30:00Z
TIF,0.0062041426301508605,2021-02-02 14:30:00Z
MASI,0.005622097939484228,2021-02-02 14:30:00Z
MCHP,0.005583754840118513,2021-02-02 14:30:00Z
ROL,0.0054056988701880115,2021-02-02 14:30:00Z
INCY,0.005368888781401568,2021-02-02 14:30:00Z
EXPD,0.005211788597830725,2021-02-02 14:30:00Z
CBSH,0.005105619043224544,2021-02-02 14:30:00Z
NET,0.004891445799429182,2021-02-02 14:30:00Z
EL,0.004841334280041457,2021-02-02 14:30:00Z
FSV,0.004771952493932597,2021-02-02 14:30:00Z
LAZ,0.004753750459780129,2021-02-02 14:30:00Z
CHGG,0.004652727551085509,2021-02-02 14:30:00Z
XLNX,0.004521469740989709,2021-02-02 14:30:00Z
BDX,0.004287262977609625,2021-02-02 14:30:00Z
NVAX,0.0042702676046503935,2021-02-02 14:30:00Z
MFC,0.0042666598069617916,2021-02-02 14:30:00Z
CARR,0.004240474598002818,2021-02-02 14:30:00Z
TENB,0.004218529492159504,2021-02-02 14:30:00Z
CPRI,0.004156416150303583,2021-02-02 14:30:00Z
GILD,0.004075735314948004,2021-02-02 14:30:00Z
ADSK,0.004060150042549008,2021-02-02 14:30:00Z
VIRT,0.004005057307328163,2021-02-02 14:30:00Z
PEG,0.003913333045828586,2021-02-02 14:30:00Z
IDA,0.0038893731430490112,2021-02-02 14:30:00Z
GPC,0.0038850118943724835,2021-02-02 14:30:00Z
NKE,0.003858047153351226,2021-02-02 14:30:00Z
WORK,0.0036807619266039054,2021-02-02 14:30:00Z
ERIE,0.0036297737310046416,2021-02-02 14:30:00Z
APPF,0.0035910331917717053,2021-02-02 14:30:00Z
ANSS,0.0035793283967565912,2021-02-02 14:30:00Z
ALSN,0.0035096376441239915,2021-02-02 14:30:00Z
PLAN,0.0034928825228414217,2021-02-02 14:30:00Z
VVV,0.003487775144479468,2021-02-02 14:30:00Z
NBIX,0.0034571385490328524,2021-02-02 14:30:00Z
HOG,0.0034531272848896248,2021-02-02 14:30:00Z
ORA,0.003442882021973247,2021-02-02 14:30:00Z
JKHY,0.0034070460777392533,2021-02-02 14:30:00Z
J,0.0033981972087594567,2021-02-02 14:30:00Z
SEE,0.00339192885339374,2021-02-02 14:30:00Z
HESM,0.003371172916116013,2021-02-02 14:30:00Z
UNH,0.003366284662039552,2021-02-02 14:30:00Z
VIR,0.0033613650549644825,2021-02-02 14:30:00Z
TNDM,0.0032741640394430066,2021-02-02 14:30:00Z
ELS,0.0032692216212425996,2021-02-02 14:30:00Z
MCHP,0.007190161001311867,2021-02-01 14:30:00Z
SLF,0.008148713507693878,2021-02-01 14:30:00Z
CBSH,0.006574468969946604,2021-02-01 14:30:00Z
LAZ,0.006121370322403693,2021-02-01 14:30:00Z
CHGG,0.005991283848492575,2021-02-01 14:30:00Z
SEE,0.005637516157655652,2021-02-01 14:30:00Z
MFC,0.00549414718738446,2021-02-01 14:30:00Z
TENB,0.00543217012671807,2021-02-01 14:30:00Z
CPRI,0.005352187222550287,2021-02-01 14:30:00Z
ADSK,0.005228226047043101,2021-02-01 14:30:00Z
PEG,0.005039170854905313,2021-02-01 14:30:00Z
IDA,0.005008317860192303,2021-02-01 14:30:00Z
WORK,0.004739690695162974,2021-02-01 14:30:00Z
ERIE,0.004674033561921552,2021-02-01 14:30:00Z
ALSN,0.004519335185744075,2021-02-01 14:30:00Z
PLAN,0.0044977597364151385,2021-02-01 14:30:00Z
VVV,0.0044911830019831005,2021-02-01 14:30:00Z
NBIX,0.0044517324780792705,2021-02-01 14:30:00Z
HOG,0.004446567202053652,2021-02-01 14:30:00Z
ORA,0.004433374450584648,2021-02-01 14:30:00Z
PTON,0.0044001368269044145,2021-02-01 14:30:00Z
J,0.004375834137565842,2021-02-01 14:30:00Z
HESM,0.004341035150035651,2021-02-01 14:30:00Z
FNV,0.00427769375214809,2021-02-01 14:30:00Z
DNKN,0.004221403124339622,2021-02-01 14:30:00Z
IIVI,0.0041138623483004165,2021-02-01 14:30:00Z
EXP,0.004171091681589931,2021-02-01 14:30:00Z
SPG,0.00411313299419034,2021-02-01 14:30:00Z
CHNG,0.004095317235067599,2021-02-01 14:30:00Z
PAAS,0.004076448085961831,2021-02-01 14:30:00Z
KNSL,0.004051702358789486,2021-02-01 14:30:00Z
BWA,0.004023860388346676,2021-02-01 14:30:00Z
EHC,0.004006361660036889,2021-02-01 14:30:00Z
BYD,0.003944524433812097,2021-02-01 14:30:00Z
EBAY,0.0039060504396551685,2021-02-01 14:30:00Z
FAST,0.0038694985902219974,2021-02-01 14:30:00Z
LAMR,0.003755854933892933,2021-02-01 14:30:00Z
BAC,0.003752894520071927,2021-02-01 14:30:00Z
OSK,0.0037348110505285165,2021-02-01 14:30:00Z
WFC,0.003718222932525803,2021-02-01 14:30:00Z
EVRG,0.0036678976519246317,2021-02-01 14:30:00Z
SRCL,0.003645356410872641,2021-02-01 14:30:00Z
CBPO,0.0035959850451431933,2021-02-01 14:30:00Z
DIOD,0.003569192081431651,2021-02-01 14:30:00Z
BXP,0.003545046811256528,2021-02-01 14:30:00Z
TFX,0.0035404511179890595,2021-02-01 14:30:00Z
KOD,0.0035253802123651726,2021-02-01 14:30:00Z
PYPL,0.0035134805691572723,2021-02-01 14:30:00Z
WAT,0.00345627428006725,2021-02-01 14:30:00Z
HLT,0.00345199564694674,2021-02-01 14:30:00Z
PANW,0.006207817882173186,2021-01-29 14:30:00Z
MSM,0.006044625769735737,2021-01-29 14:30:00Z
BYND,0.005944837359676627,2021-01-29 14:30:00Z
ETRN,0.005492424310104937,2021-01-29 14:30:00Z
SCI,0.0053221977684530025,2021-01-29 14:30:00Z
ARMK,0.005213856251108324,2021-01-29 14:30:00Z
FOXA,0.005161684670189928,2021-01-29 14:30:00Z
HAIN,0.005030384369409973,2021-01-29 14:30:00Z
BFAM,0.004970445768726129,2021-01-29 14:30:00Z
VRT,0.0048058210171398755,2021-01-29 14:30:00Z
IP,0.004774310006844893,2021-01-29 14:30:00Z
PLUG,0.004699068700852368,2021-01-29 14:30:00Z
SVMK,0.004572399213322883,2021-01-29 14:30:00Z
WRK,0.0044868335718934,2021-01-29 14:30:00Z
PRI,0.004476883672526696,2021-01-29 14:30:00Z
ENTG,0.00433274574654779,2021-01-29 14:30:00Z
SSB,0.0043116103485786915,2021-01-29 14:30:00Z
EHC,0.004257309940307798,2021-01-29 14:30:00Z
NOVT,0.004203082603326677,2021-01-29 14:30:00Z
MU,0.004117049185557212,2021-01-29 14:30:00Z
DLB,0.004160840235149656,2021-01-29 14:30:00Z
STLD,0.003996927237233122,2021-01-29 14:30:00Z
STN,0.00398121594459703,2021-01-29 14:30:00Z
AXS,0.003962773485515046,2021-01-29 14:30:00Z
SCCO,0.003925035840218408,2021-01-29 14:30:00Z
IAA,0.0038955609240216953,2021-01-29 14:30:00Z
VRM,0.00388249913839099,2021-01-29 14:30:00Z
PFGC,0.003851638423988307,2021-01-29 14:30:00Z
SAIA,0.003848276983244443,2021-01-29 14:30:00Z
KBR,0.0038432991164546286,2021-01-29 14:30:00Z
CSCO,0.003810205225041969,2021-01-29 14:30:00Z
SLG,0.0037928833460115405,2021-01-29 14:30:00Z
LYFT,0.0037875839717020753,2021-01-29 14:30:00Z
CSL,0.003709184669714059,2021-01-29 14:30:00Z
STAG,0.0036994769331794766,2021-01-29 14:30:00Z
MIDD,0.0036724297912744796,2021-01-29 14:30:00Z
CPRI,0.0036494304252527557,2021-01-29 14:30:00Z
MTG,0.0036214278934939732,2021-01-29 14:30:00Z
EW,0.003610880189112161,2021-01-29 14:30:00Z
THG,0.003601267830936893,2021-01-29 14:30:00Z
STWD,0.0035815272816756795,2021-01-29 14:30:00Z
THO,0.003573690959643573,2021-01-29 14:30:00Z
IMO,0.0035493730782987488,2021-01-29 14:30:00Z
AYI,0.0035280849588831087,2021-01-29 14:30:00Z
SYY,0.00351714852537942,2021-01-29 14:30:00Z
RLI,0.003492214439625708,2021-01-29 14:30:00Z
ACC,0.0034887095852967143,2021-01-29 14:30:00Z
ADT,0.003484726849139429,2021-01-29 14:30:00Z
RTX,0.003476991110380279,2021-01-29 14:30:00Z
PPC,0.0034634581806458156,2021-01-29 14:30:00Z
HDS,0.00813250473312949,2021-01-28 14:30:00Z
HALO,0.014496195810894114,2021-01-28 14:30:00Z
EQC,0.006789245228785186,2021-01-28 14:30:00Z
MSM,0.006762375870259,2021-01-28 14:30:00Z
BPYU,0.005941254261758308,2021-01-28 14:30:00Z
ARMK,0.005832959234635201,2021-01-28 14:30:00Z
FOXA,0.005774592703214473,2021-01-28 14:30:00Z
RPRX,0.005671647278812703,2021-01-28 14:30:00Z
BFAM,0.0055606457390883265,2021-01-28 14:30:00Z
VRT,0.005376473138470417,2021-01-28 14:30:00Z
IR,0.005181083239345055,2021-01-28 14:30:00Z
PRI,0.005008477162081546,2021-01-28 14:30:00Z
SBUX,0.004943184913348736,2021-01-28 14:30:00Z
SSB,0.004823578976413992,2021-01-28 14:30:00Z
TKR,0.0047860242910148405,2021-01-28 14:30:00Z
GBT,0.004683740718539408,2021-01-28 14:30:00Z
MAT,0.004665262353913043,2021-01-28 14:30:00Z
DLB,0.004654906139443094,2021-01-28 14:30:00Z
MU,0.004605915259216905,2021-01-28 14:30:00Z
HBI,0.0045934650562540575,2021-01-28 14:30:00Z
MPC,0.004513339329141999,2021-01-28 14:30:00Z
TREX,0.004502736295349863,2021-01-28 14:30:00Z
CVX,0.004486484822888348,2021-01-28 14:30:00Z
STLD,0.004471529807448756,2021-01-28 14:30:00Z
NUE,0.004452473640913483,2021-01-28 14:30:00Z
STN,0.004453952926718632,2021-01-28 14:30:00Z
DDOG,0.004446883036771146,2021-01-28 14:30:00Z
WSC,0.0043857622276656134,2021-01-28 14:30:00Z
FTV,0.004382716130393249,2021-01-28 14:30:00Z
TDY,0.004371253632866882,2021-01-28 14:30:00Z
FFIN,0.0043450507278077165,2021-01-28 14:30:00Z
PFGC,0.004308989130435388,2021-01-28 14:30:00Z
SAIA,0.004305228545968866,2021-01-28 14:30:00Z
CSCO,0.004262636076424138,2021-01-28 14:30:00Z
LYFT,0.0042373287334110075,2021-01-28 14:30:00Z
CSL,0.004149620152564968,2021-01-28 14:30:00Z
ESNT,0.004149140457652718,2021-01-28 14:30:00Z
HIW,0.004135785247891097,2021-01-28 14:30:00Z
