Ticker,position_dollars,time
WLTW,0.0037412479719194716,2021-02-26 14:30:00Z
MRCY,0.003722252304184029,2021-02-26 14:30:00Z
EQR,0.0037169571581405127,2021-02-26 14:30:00Z
PAGS,0.0037038741661919545,2021-02-26 14:30:00Z
ALLE,0.0036639741312619488,2021-02-26 14:30:00Z
FCAU,0.003624367870436464,2021-02-26 14:30:00Z
BILL,0.0035903455567826564,2021-02-26 14:30:00Z
COLM,0.003578589396952516,2021-02-26 14:30:00Z
ALLK,0.003715045706458238,2021-02-26 14:30:00Z
HAE,0.0035221569646208604,2021-02-26 14:30:00Z
LPLA,0.0035079620622650506,2021-02-26 14:30:00Z
ACGL,0.0034778852175271265,2021-02-26 14:30:00Z
FVRR,0.003449573230545383,2021-02-26 14:30:00Z
HPP,0.0034364868712474677,2021-02-26 14:30:00Z
ODFL,0.0034323384710118108,2021-02-26 14:30:00Z
TNDM,0.0034314313892079206,2021-02-26 14:30:00Z
AIG,0.0034046729800492176,2021-02-26 14:30:00Z
HZNP,0.003379750607850584,2021-02-26 14:30:00Z
HRB,0.0034386282055605686,2021-02-26 14:30:00Z
MTN,0.0033535807753498205,2021-02-26 14:30:00Z
VRNT,0.0033535209341405193,2021-02-26 14:30:00Z
ATR,0.0032966562334127802,2021-02-26 14:30:00Z
APPN,0.003291922600394333,2021-02-26 14:30:00Z
ARNA,0.003245352200240913,2021-02-26 14:30:00Z
ADBE,0.003260132804205762,2021-02-26 14:30:00Z
STWD,0.00337888816070462,2021-02-26 14:30:00Z
FDX,0.0032257622081843427,2021-02-26 14:30:00Z
NDSN,0.0032151243362171958,2021-02-26 14:30:00Z
FOUR,0.003180125697617755,2021-02-26 14:30:00Z
STNE,0.0031688558331372427,2021-02-26 14:30:00Z
LEN,0.0031588468088663323,2021-02-26 14:30:00Z
ABT,0.0031354365404857427,2021-02-26 14:30:00Z
DT,0.003126147192972651,2021-02-26 14:30:00Z
FOX,0.003185442534215463,2021-02-26 14:30:00Z
AAON,0.003105453350833198,2021-02-26 14:30:00Z
CPRT,0.003089925230182037,2021-02-26 14:30:00Z
ALTR,0.003084326125808365,2021-02-26 14:30:00Z
TFII,0.0030828503914560445,2021-02-26 14:30:00Z
CPRI,0.003073618176786418,2021-02-26 14:30:00Z
BA,0.003068753705711846,2021-02-26 14:30:00Z
VRM,0.003748885064512883,2021-02-26 14:30:00Z
CLGX,0.005205113262541551,2021-02-25 14:30:00Z
RL,0.005044840342321098,2021-02-25 14:30:00Z
AES,0.004714498807484859,2021-02-25 14:30:00Z
AER,0.0044383061667919,2021-02-25 14:30:00Z
MSM,0.004315146237301024,2021-02-25 14:30:00Z
BERY,0.00408753971247377,2021-02-25 14:30:00Z
AVY,0.003965990098521334,2021-02-25 14:30:00Z
GOOS,0.003946344006180845,2021-02-25 14:30:00Z
NEWR,0.0038641416396142884,2021-02-25 14:30:00Z
VRM,0.003734314377612218,2021-02-25 14:30:00Z
WLTW,0.00372670696789334,2021-02-25 14:30:00Z
MRCY,0.0037077851300892713,2021-02-25 14:30:00Z
EQR,0.0037025105645420264,2021-02-25 14:30:00Z
PAGS,0.0036894784218929606,2021-02-25 14:30:00Z
ALLK,0.003700606542045632,2021-02-25 14:30:00Z
ALLE,0.0036497334653145938,2021-02-25 14:30:00Z
FCAU,0.0036102811410371406,2021-02-25 14:30:00Z
BILL,0.0035763910609598105,2021-02-25 14:30:00Z
COLM,0.0035646805934678167,2021-02-25 14:30:00Z
HAE,0.0035084674954951496,2021-02-25 14:30:00Z
LPLA,0.0034943277640699637,2021-02-25 14:30:00Z
ACGL,0.0034643678181646514,2021-02-25 14:30:00Z
FVRR,0.0034361658705921584,2021-02-25 14:30:00Z
HRB,0.003425263385330336,2021-02-25 14:30:00Z
HPP,0.003423130373681518,2021-02-25 14:30:00Z
TNDM,0.0034180945406428504,2021-02-25 14:30:00Z
ODFL,0.0034189980969172216,2021-02-25 14:30:00Z
AIG,0.003391440132645853,2021-02-25 14:30:00Z
HZNP,0.00336661462553534,2021-02-25 14:30:00Z
STWD,0.003365755530438616,2021-02-25 14:30:00Z
MTN,0.003340546506591821,2021-02-25 14:30:00Z
VRNT,0.0033404868979656772,2021-02-25 14:30:00Z
APPN,0.0032791279767432602,2021-02-25 14:30:00Z
ATR,0.0032838432116824314,2021-02-25 14:30:00Z
ADBE,0.0032474617370678734,2021-02-25 14:30:00Z
ARNA,0.0032327385804637385,2021-02-25 14:30:00Z
FDX,0.003213224728282286,2021-02-25 14:30:00Z
NDSN,0.0032026282022350736,2021-02-25 14:30:00Z
FOX,0.0031730617636643805,2021-02-25 14:30:00Z
FOUR,0.003167765591867016,2021-02-25 14:30:00Z
STNE,0.0031565395296540926,2021-02-25 14:30:00Z
LEN,0.003146569407178336,2021-02-25 14:30:00Z
ABT,0.003123250126834179,2021-02-25 14:30:00Z
DT,0.0031139968839686816,2021-02-25 14:30:00Z
AAON,0.0030933834720076408,2021-02-25 14:30:00Z
ALTR,0.0030723383615783796,2021-02-25 14:30:00Z
CPRT,0.0030779157040694257,2021-02-25 14:30:00Z
TFII,0.003070868362921559,2021-02-25 14:30:00Z
CPRI,0.003061672030842899,2021-02-25 14:30:00Z
BA,0.0030568264663722237,2021-02-25 14:30:00Z
CLGX,0.005731997820012447,2021-02-24 14:30:00Z
AES,0.005191721202577534,2021-02-24 14:30:00Z
AER,0.004887571122741902,2021-02-24 14:30:00Z
BERY,0.004501298538444037,2021-02-24 14:30:00Z
AVY,0.004367445135634792,2021-02-24 14:30:00Z
GOOS,0.0043458103790430655,2021-02-24 14:30:00Z
EQR,0.0040772950393331685,2021-02-24 14:30:00Z
PAGS,0.004062943725637054,2021-02-24 14:30:00Z
ALLK,0.004075198283268871,2021-02-24 14:30:00Z
ALLE,0.004019175608984691,2021-02-24 14:30:00Z
FCAU,0.00397572974616741,2021-02-24 14:30:00Z
BILL,0.003938409162478814,2021-02-24 14:30:00Z
COLM,0.003925513309737531,2021-02-24 14:30:00Z
HAE,0.0038636100736726647,2021-02-24 14:30:00Z
LPLA,0.0038480390561718564,2021-02-24 14:30:00Z
SNA,0.003838257778649333,2021-02-24 14:30:00Z
ACGL,0.0038150464321971204,2021-02-24 14:30:00Z
FVRR,0.003783989758912224,2021-02-24 14:30:00Z
HRB,0.0037719836759316267,2021-02-24 14:30:00Z
HPP,0.0037696347514213613,2021-02-24 14:30:00Z
AIG,0.0037347366841997843,2021-02-24 14:30:00Z
HZNP,0.003707398229595497,2021-02-24 14:30:00Z
MTN,0.003678691380499361,2021-02-24 14:30:00Z
VRNT,0.003678625738024764,2021-02-24 14:30:00Z
ATR,0.003616248327598445,2021-02-24 14:30:00Z
APPN,0.0036110557957496803,2021-02-24 14:30:00Z
ADBE,0.0035761841594120916,2021-02-24 14:30:00Z
ARNA,0.003559970659858501,2021-02-24 14:30:00Z
FDX,0.0035384815293588666,2021-02-24 14:30:00Z
FOX,0.0034942530920466955,2021-02-24 14:30:00Z
FOUR,0.0034884208183447235,2021-02-24 14:30:00Z
LEN,0.0034650790622099553,2021-02-24 14:30:00Z
ABT,0.0034393993012989126,2021-02-24 14:30:00Z
DT,0.003429209404315349,2021-02-24 14:30:00Z
AAON,0.0034065094117380484,2021-02-24 14:30:00Z
CPRT,0.0033894759280019,2021-02-24 14:30:00Z
ALTR,0.0033833340222665913,2021-02-24 14:30:00Z
TFII,0.0033817152238521647,2021-02-24 14:30:00Z
CPRI,0.0033715879984166793,2021-02-24 14:30:00Z
BA,0.0033662519445055144,2021-02-24 14:30:00Z
ARWR,0.003352603469376392,2021-02-24 14:30:00Z
HESM,0.0033118902218161844,2021-02-24 14:30:00Z
AGNC,0.0032671977098861294,2021-02-24 14:30:00Z
RACE,0.003241338235279088,2021-02-24 14:30:00Z
AVB,0.0032365142606534674,2021-02-24 14:30:00Z
ADPT,0.0032347631649687326,2021-02-24 14:30:00Z
LOPE,0.003227944655420242,2021-02-24 14:30:00Z
LB,0.0031894235345250794,2021-02-24 14:30:00Z
BNS,0.0031652464699153293,2021-02-24 14:30:00Z
FEYE,0.0031626357970454023,2021-02-24 14:30:00Z
FCAU,0.008524186565877008,2021-02-23 14:30:00Z
CLGX,0.00845598219757383,2021-02-23 14:30:00Z
AES,0.007516217096685211,2021-02-23 14:30:00Z
AAON,0.0070632294084632605,2021-02-23 14:30:00Z
AER,0.006473081468637976,2021-02-23 14:30:00Z
HAE,0.006272504921304323,2021-02-23 14:30:00Z
AVY,0.006031353716917533,2021-02-23 14:30:00Z
PAGS,0.005861214823916729,2021-02-23 14:30:00Z
AIG,0.005587155597413204,2021-02-23 14:30:00Z
AVB,0.00556864218498158,2021-02-23 14:30:00Z
INGR,0.005547045026822817,2021-02-23 14:30:00Z
ACGL,0.005503597443702792,2021-02-23 14:30:00Z
HPP,0.005438086416596425,2021-02-23 14:30:00Z
ADC,0.005420099389920009,2021-02-23 14:30:00Z
AOS,0.0053562482906603405,2021-02-23 14:30:00Z
HZNP,0.005348303823248402,2021-02-23 14:30:00Z
VRNT,0.005306796540474271,2021-02-23 14:30:00Z
MTN,0.005306891236505318,2021-02-23 14:30:00Z
ADBE,0.005159014011427335,2021-02-23 14:30:00Z
ABT,0.004961687764203813,2021-02-23 14:30:00Z
ALTR,0.0048808078242485176,2021-02-23 14:30:00Z
BA,0.00485616516755486,2021-02-23 14:30:00Z
HESM,0.004777742783097544,2021-02-23 14:30:00Z
AGNC,0.004713269231128414,2021-02-23 14:30:00Z
APPN,0.004701183552998591,2021-02-23 14:30:00Z
ADPT,0.004666479059195369,2021-02-23 14:30:00Z
BAC,0.0045550331899786144,2021-02-23 14:30:00Z
LOPE,0.004656642656837529,2021-02-23 14:30:00Z
CTSH,0.00438479064536597,2021-02-23 14:30:00Z
BBIO,0.0042966684530323235,2021-02-23 14:30:00Z
AXP,0.004293442098094713,2021-02-23 14:30:00Z
AMT,0.004261890480475275,2021-02-23 14:30:00Z
APAM,0.0041134363509147545,2021-02-23 14:30:00Z
TEL,0.004079343741676333,2021-02-23 14:30:00Z
IAC,0.004046741023283949,2021-02-23 14:30:00Z
PEGA,0.004031982092865317,2021-02-23 14:30:00Z
WDAY,0.00402725205377318,2021-02-23 14:30:00Z
SYY,0.0040236619034016595,2021-02-23 14:30:00Z
TDOC,0.003992863671491738,2021-02-23 14:30:00Z
CAT,0.003966827937196181,2021-02-23 14:30:00Z
BURL,0.003966264598352212,2021-02-23 14:30:00Z
SMG,0.003969887817415246,2021-02-23 14:30:00Z
PII,0.003949920965153719,2021-02-23 14:30:00Z
JCOM,0.0038687291249163403,2021-02-23 14:30:00Z
MGA,0.00392160664424157,2021-02-23 14:30:00Z
ARWR,0.0037657024235705472,2021-02-23 14:30:00Z
IBKR,0.0037297555897567196,2021-02-23 14:30:00Z
HHC,0.003737225228145269,2021-02-23 14:30:00Z
ALGN,0.003718386728567165,2021-02-23 14:30:00Z
PSTG,0.0037071593193088274,2021-02-23 14:30:00Z
FCAU,0.01050179517540577,2021-02-22 14:30:00Z
MTN,0.009457338827488265,2021-02-22 14:30:00Z
AES,0.009451593803744558,2021-02-22 14:30:00Z
AAON,0.008701896415725854,2021-02-22 14:30:00Z
HAE,0.007727724095570098,2021-02-22 14:30:00Z
IMVT,0.007492938773769769,2021-02-22 14:30:00Z
PAGS,0.00722101482459665,2021-02-22 14:30:00Z
AZEK,0.007108453968290993,2021-02-22 14:30:00Z
ACGL,0.006780430324345795,2021-02-22 14:30:00Z
AOS,0.006598896214016039,2021-02-22 14:30:00Z
HZNP,0.006589108632656446,2021-02-22 14:30:00Z
ADBE,0.006355903643866828,2021-02-22 14:30:00Z
ABT,0.006112797769182152,2021-02-22 14:30:00Z
HESM,0.00588617761015667,2021-02-22 14:30:00Z
ALGN,0.00586150538191806,2021-02-22 14:30:00Z
AGNC,0.005806746214353917,2021-02-22 14:30:00Z
ADPT,0.005749100737208932,2021-02-22 14:30:00Z
LOPE,0.005736982292589426,2021-02-22 14:30:00Z
DKNG,0.0053805982883054285,2021-02-22 14:30:00Z
BBIO,0.005293494186413387,2021-02-22 14:30:00Z
BAC,0.005334024237343228,2021-02-22 14:30:00Z
AMT,0.005250647735131798,2021-02-22 14:30:00Z
ARE,0.005214833584206631,2021-02-22 14:30:00Z
AZO,0.005164728734369146,2021-02-22 14:30:00Z
APAM,0.005067752294078375,2021-02-22 14:30:00Z
ALLY,0.004968783791174169,2021-02-22 14:30:00Z
PEGA,0.004967400673710969,2021-02-22 14:30:00Z
TDOC,0.004919206790848872,2021-02-22 14:30:00Z
CAT,0.004887130774363293,2021-02-22 14:30:00Z
BURL,0.004886436741084224,2021-02-22 14:30:00Z
NOC,0.004810628959658595,2021-02-22 14:30:00Z
DLTR,0.004536107061403237,2021-02-22 14:30:00Z
NOW,0.004525353811351707,2021-02-22 14:30:00Z
AEE,0.004511618952034994,2021-02-22 14:30:00Z
SAM,0.004499518059211214,2021-02-22 14:30:00Z
DDOG,0.004510626557978361,2021-02-22 14:30:00Z
MS,0.004433703119572763,2021-02-22 14:30:00Z
PANW,0.0043268384386828465,2021-02-22 14:30:00Z
PSB,0.004311593808705557,2021-02-22 14:30:00Z
CLDR,0.0043080747597437005,2021-02-22 14:30:00Z
AJG,0.004300984108708637,2021-02-22 14:30:00Z
GWRE,0.004256022391270671,2021-02-22 14:30:00Z
HRL,0.0041587980297391825,2021-02-22 14:30:00Z
CVNA,0.004148221172469019,2021-02-22 14:30:00Z
TIGO,0.004115782304076683,2021-02-22 14:30:00Z
PEG,0.004065676929823399,2021-02-22 14:30:00Z
DD,0.004057434570139882,2021-02-22 14:30:00Z
PPD,0.0040384441244377695,2021-02-22 14:30:00Z
KMX,0.003982553181242127,2021-02-22 14:30:00Z
ROP,0.003973481794300898,2021-02-22 14:30:00Z
ABC,0.008194997314248524,2021-02-19 14:30:00Z
DOOO,0.015234890201407548,2021-02-19 14:30:00Z
AEP,0.008186803570668753,2021-02-19 14:30:00Z
FGEN,0.007523575728067847,2021-02-19 14:30:00Z
ESTC,0.007235301725581219,2021-02-19 14:30:00Z
AMED,0.007178804402826909,2021-02-19 14:30:00Z
ENB,0.006932291101856572,2021-02-19 14:30:00Z
AYX,0.0061448596451979046,2021-02-19 14:30:00Z
DTE,0.006132056599293329,2021-02-19 14:30:00Z
NVST,0.005960731143667153,2021-02-19 14:30:00Z
W,0.005957168063015299,2021-02-19 14:30:00Z
ROP,0.005788072775287402,2021-02-19 14:30:00Z
PEGA,0.0057091204384230815,2021-02-19 14:30:00Z
TRI,0.0055932945406580396,2021-02-19 14:30:00Z
CNA,0.005384535594140627,2021-02-19 14:30:00Z
CVX,0.005378220173100568,2021-02-19 14:30:00Z
ULTA,0.005368669173179218,2021-02-19 14:30:00Z
INVH,0.005334023009541941,2021-02-19 14:30:00Z
XEL,0.005210183699216401,2021-02-19 14:30:00Z
ARES,0.005205543329140527,2021-02-19 14:30:00Z
GWW,0.005042496033783832,2021-02-19 14:30:00Z
TRNO,0.004954158340043704,2021-02-19 14:30:00Z
FIS,0.004927568814289638,2021-02-19 14:30:00Z
HUM,0.004868626125704316,2021-02-19 14:30:00Z
BBY,0.004857386536112423,2021-02-19 14:30:00Z
ATUS,0.0048555155987031,2021-02-19 14:30:00Z
OMCL,0.004829210969437528,2021-02-19 14:30:00Z
GRA,0.004802257023497542,2021-02-19 14:30:00Z
ALLO,0.004698821953015961,2021-02-19 14:30:00Z
SC,0.004580264839294795,2021-02-19 14:30:00Z
HPP,0.004600253083236081,2021-02-19 14:30:00Z
CTAS,0.004486659149228348,2021-02-19 14:30:00Z
ALK,0.004482123613945122,2021-02-19 14:30:00Z
VRNS,0.004418102012255761,2021-02-19 14:30:00Z
ADM,0.004401859660090811,2021-02-19 14:30:00Z
INTC,0.004334807226603729,2021-02-19 14:30:00Z
CG,0.004262838186518615,2021-02-19 14:30:00Z
SGEN,0.004253093928150237,2021-02-19 14:30:00Z
ARE,0.0041376995996113474,2021-02-19 14:30:00Z
AXP,0.004113822307244988,2021-02-19 14:30:00Z
SRPT,0.004094236848260541,2021-02-19 14:30:00Z
PODD,0.0040663745127536245,2021-02-19 14:30:00Z
BKI,0.004021171109436317,2021-02-19 14:30:00Z
EWBC,0.003992423255793553,2021-02-19 14:30:00Z
QTS,0.0039813164147168385,2021-02-19 14:30:00Z
ORI,0.003953246447640489,2021-02-19 14:30:00Z
INSP,0.003950421029919555,2021-02-19 14:30:00Z
XOM,0.0039332514045359234,2021-02-19 14:30:00Z
BXP,0.0038588469587060815,2021-02-19 14:30:00Z
TW,0.003820450090304031,2021-02-19 14:30:00Z
DOOO,0.010896394651217053,2021-02-18 14:30:00Z
ABC,0.005861277877372933,2021-02-18 14:30:00Z
AEP,0.005855417496199474,2021-02-18 14:30:00Z
AXS,0.005541219362307856,2021-02-18 14:30:00Z
FGEN,0.005381059478444474,2021-02-18 14:30:00Z
ALNY,0.005248110874530411,2021-02-18 14:30:00Z
ESTC,0.0051748783207693095,2021-02-18 14:30:00Z
INOV,0.0050863227440986645,2021-02-18 14:30:00Z
FTS,0.005085402454375262,2021-02-18 14:30:00Z
ENB,0.004958157143526421,2021-02-18 14:30:00Z
CYBR,0.004953571337546642,2021-02-18 14:30:00Z
INSM,0.004584670922891847,2021-02-18 14:30:00Z
ZM,0.004545796103089172,2021-02-18 14:30:00Z
AYX,0.004394965430353271,2021-02-18 14:30:00Z
DTE,0.004385808354780713,2021-02-18 14:30:00Z
NRG,0.004344992682259004,2021-02-18 14:30:00Z
NVST,0.004263271877417069,2021-02-18 14:30:00Z
W,0.00426072346830854,2021-02-18 14:30:00Z
COG,0.004241542836620242,2021-02-18 14:30:00Z
ADM,0.004156135942163867,2021-02-18 14:30:00Z
ROP,0.004139782065752581,2021-02-18 14:30:00Z
PEGA,0.004083313275381516,2021-02-18 14:30:00Z
TRI,0.004000471543265664,2021-02-18 14:30:00Z
CNA,0.003851161647483423,2021-02-18 14:30:00Z
CVX,0.003846644692052086,2021-02-18 14:30:00Z
ULTA,0.0038398135654026037,2021-02-18 14:30:00Z
INVH,0.00381503371683451,2021-02-18 14:30:00Z
AMH,0.0037833143865054998,2021-02-18 14:30:00Z
XEL,0.003726460581038825,2021-02-18 14:30:00Z
GWW,0.0036065259470152915,2021-02-18 14:30:00Z
HIG,0.003589329935461673,2021-02-18 14:30:00Z
BLUE,0.0035521240787977936,2021-02-18 14:30:00Z
NVTA,0.0035500495426122295,2021-02-18 14:30:00Z
TRNO,0.003543344502262782,2021-02-18 14:30:00Z
UBER,0.0035283459571882336,2021-02-18 14:30:00Z
FIS,0.003524326973263575,2021-02-18 14:30:00Z
KSS,0.003490016527309748,2021-02-18 14:30:00Z
HUM,0.0034821696102541513,2021-02-18 14:30:00Z
